id,year,mode,language,finweigh,general,stpvnbrd,swcndnbrd,cityligh,wtrswr,water,sewer,swclnbrd,stclnbrd,stswc,recparsy,parkvis,athfield,recpart,parkfa,recpract,parkgr,parklp,parkcl,libsystm,libmai,libbra,libonlin,libbo,onlibsvc,netlibsvc,libsta,conmalib,connelib,trspwlk,trsppub,trspbike,trsptaxi,trspdaln,trspcpl,trspptns,trspuber,munovr,mun12mth,muntim,muncle,munsaf,munmgmtcro,muncou,safdnb,safnnb,hrd311,cont311,use311sv,info311,infowebm,svc311,svcwebmo,phone311,web311,kids,k0to5,k6to18,kprisch,kpubsch,knosch,kqschl,dhouse,ownrenhm,dlivedsf,movesf,dincome,dage,gender,dsexornt,dethnic,primlang_1,primlang_2,primlang_3,primlang_4,deduc,disablephys,disablement,zipcode,district,mixed_1,mixed_2,mixed_3,mixed_4,issue1,issue2,issue3
201711568,2017,1,1,0.790762007,3,,,,,,,,,,4,5,3,2,,,,3,3,5,1,5,5,4,4,5,5,,4,6,5,1,1,5,1,1,1,3,1,3,2,3,2,4,5,4,1,2,1,,,,,4,,2,,,,,,,1,2,6,4,8,6,2,3,4,1,,,,4,2,2,94123,2,,,,,800,805,
201711569,2017,1,2,1.454313993,5,,,,,,,,,,5,5,5,2,,,,5,3,7,1,1,1,,,,,,,2,6,1,1,1,1,1,4,5,1,4,5,2,4,5,5,2,2,,,,,,,,,2,,,,,,,4,2,1,4,5,1,1,3,5,3,,,,1,2,2,94112,11,,,,,602,,
201711570,2017,1,1,0.707617998,2,3,5,2,,4,5,,,3,3,5,4,1,3,7,,4,4,7,1,1,1,,,,,,,,,,,,,,,3,1,4,4,5,2,4,5,3,1,3,1,,,,,2,,2,,,,,,,2,2,5,4,5,7,1,3,4,1,,,,2,2,2,94122,4,,,,,700,,
201711571,2017,1,1,1.454313993,3,4,3,2,,5,4,,,4,2,2,2,1,4,2,,2,2,5,2,2,1,6,,4,5,5,6,,,,,,,,,2,1,3,4,2,2,5,2,2,2,,,,,,,,,1,1,2,,,,,3,2,5,1,1,1,2,3,1,1,,,,3,2,2,94107,6,,,,,305,200,702
201711572,2017,1,1,0.933275998,3,3,3,4,,5,3,,,3,3,2,4,2,,,,4,3,4,4,2,2,5,4,4,5,5,4,,,,,,,,,5,1,5,5,4,3,5,4,3,2,,,,,,,,,2,,,,,,,3,2,1,4,1,3,2,3,1,1,,,,1,1,1,94124,10,,,,,403,,
201711573,2017,1,1,0.790762007,4,,,,,,,,,,4,5,4,1,4,4,,3,4,5,2,1,5,6,4,6,6,5,,6,6,1,2,6,1,1,2,3,1,3,3,3,1,7,,,1,2,3,,,,,4,4,2,,,,,,,2,1,6,4,6,6,2,3,4,1,,,,4,2,2,94127,7,,,,,400,402,
201711574,2017,1,1,0.707617998,3,5,5,5,,5,4,,,5,5,3,7,2,,,,5,4,7,1,1,1,,,,,,,,,,,,,,,2,1,3,2,7,3,5,,,1,3,1,,,,,1,,2,,,,,,,1,1,6,4,6,7,2,3,4,1,,,,4,2,2,94109,7,,,,,800,,
201711575,2017,1,1,1.779706955,2,1,4,2,,5,5,,,1,4,4,7,2,,,,4,4,7,1,1,1,,,,,,,,,,,,,,,4,1,4,3,4,3,5,3,2,2,,,,,,,,,2,,,,,,,1,2,1,3,6,2,2,3,4,1,,,,4,2,2,94102,6,,,,,101,102,
201711576,2017,1,2,0.933275998,4,,,,,,,,,,4,5,7,2,,,,4,2,5,5,1,1,4,,6,4,4,,1,3,1,1,6,1,1,1,4,1,4,4,2,6,4,5,2,2,,,,,,,,,1,1,1,2,1,2,4,5,2,4,4,4,3,1,3,5,3,,,,1,2,2,94103,6,,,,,702,,
201711577,2017,1,1,1.779706955,4,,,,,,,,,,3,2,4,2,,,,4,3,7,1,1,1,,,,,,,6,2,1,1,6,3,1,2,4,1,4,4,5,5,4,5,4,1,1,1,,,,,,,2,,,,,,,2,2,1,2,5,2,1,3,4,1,,,,4,2,2,94105,6,,,,,704,100,
201711578,2017,1,1,0.933275998,3,3,3,3,,5,5,,,3,5,5,5,1,3,5,,5,5,5,2,4,3,5,6,6,3,3,5,,,,,,,,,2,1,2,3,3,2,3,,,1,1,1,,,,,,,1,1,2,,,,,3,2,4,1,6,3,1,3,4,1,,,,4,2,2,94115,5,,,,,6,,
201711579,2017,1,1,0.933275998,3,3,3,4,,4,5,,,3,4,5,3,2,,,,4,4,4,1,1,1,,,,,,,,,,,,,,,3,1,4,4,3,4,4,,,2,,,,,,,,,1,2,1,2,1,2,4,4,1,6,2,6,3,1,3,2,1,,,,2,2,2,94134,10,,,,,7,100,
201711580,2017,1,1,1.779706955,4,4,4,4,,4,6,,,4,7,1,,2,,,,,,7,1,1,1,,,,,,,,,,,,,,,5,1,3,3,3,3,5,,,2,,,,,,,,,2,,,,,,,3,2,1,4,3,2,1,5,2,2,,,,3,2,2,94124,10,,,,,0,,
201711581,2017,1,1,0.780640006,3,,,,,,,,,,4,5,3,1,2,5,,3,3,4,1,1,5,3,5,4,3,,,4,3,1,2,6,1,1,2,3,1,4,3,3,3,3,4,4,1,3,1,,,,,5,,1,2,1,2,2,1,5,3,1,4,4,8,5,1,5,9,1,,,,4,1,2,94122,7,,,,,200,,
201711582,2017,1,1,0.707617998,4,,,,,,,,,,4,3,4,2,,,,4,5,5,4,4,1,4,,6,4,4,4,6,6,1,1,1,1,1,1,4,1,3,3,4,3,4,,,2,,,,,,,,,1,2,1,2,1,2,4,7,4,6,4,8,8,4,5,1,1,,,,5,3,3,99999,0,,,,,0,,
201711583,2017,1,1,1.454313993,3,2,3,4,,3,4,,,2,2,5,2,1,4,3,,3,2,4,2,5,1,2,,3,3,3,3,,,,,,,,,2,1,3,1,1,2,3,,,1,1,4,,,,,,4,1,2,1,2,2,1,4,4,2,5,3,8,1,2,3,5,3,,,,3,2,2,94110,8,,,,,200,,
201711584,2017,1,1,0.871954024,3,,,,,,,,,,4,4,4,1,4,4,,4,3,7,1,1,1,,,,,,,3,3,1,1,6,6,1,2,4,1,4,4,3,4,3,,,2,,,,,,,,,1,2,1,2,2,1,4,5,1,6,4,8,4,2,3,2,1,,,,4,2,2,94116,7,,,,,100,,
201711585,2017,1,1,0.707617998,4,4,4,3,,4,4,,,4,4,2,3,2,,,,3,4,4,1,1,1,,,,,,,,,,,,,,,4,1,3,3,7,3,4,,,1,2,1,,,,,4,,2,,,,,,,2,1,6,3,6,7,1,3,2,1,,,,4,2,2,94115,2,,,,,5,7,
201711586,2017,1,1,1.779706955,4,4,3,2,,5,4,,,4,5,5,4,1,4,5,,4,4,4,1,1,1,,,,,,,,,,,,,,,3,1,3,2,4,2,4,5,3,2,,,,,,,,,2,,,,,,,2,2,5,3,6,2,2,3,4,1,,,,4,2,2,94115,8,,,,,501,803,702
201711587,2017,1,1,0.871954024,5,5,5,5,,5,5,,,5,5,5,4,1,4,5,,5,4,4,1,5,1,5,,6,5,,5,,,,,,,,,4,1,5,4,1,4,5,,,2,,,,,,,,,1,2,1,2,1,2,5,6,2,3,4,6,4,1,3,5,4,,,,4,2,2,94102,5,,,,,401,,
201711588,2017,1,1,0.933275998,4,,,,,,,,,,4,5,4,1,5,5,,4,4,4,4,5,4,5,5,5,5,5,4,1,1,1,1,5,1,1,1,3,1,4,4,4,3,3,,,1,1,1,,,,,,,2,,,,,,,2,2,1,4,1,3,1,3,4,1,,,,4,2,2,94112,11,,,,,101,102,402
201711589,2017,1,1,0.871954024,4,,,,,,,,,,5,5,4,2,,,,5,4,4,1,4,1,4,,4,5,,4,6,6,1,2,1,1,1,6,2,1,1,3,3,2,3,4,3,1,3,2,,,,,3,3,1,2,1,2,1,2,5,5,2,4,4,5,4,2,3,1,35,39,,,2,2,2,94131,8,,,,,401,,
201711590,2017,1,1,0.707617998,3,,,,,,,,,,3,5,7,2,,,,4,4,7,1,1,1,,,,,,,5,1,1,1,6,1,1,3,6,2,,,,,,,,2,,,,,,,,,2,,,,,,,1,2,5,4,6,7,2,3,4,1,,,,4,2,2,94118,2,,,,,400,402,
201711591,2017,1,1,1.779706955,5,,,,,,,,,,5,3,5,2,,,,5,4,7,1,1,2,4,4,5,6,,,4,3,1,1,6,2,1,5,4,1,5,5,5,4,2,5,5,1,2,1,,,,,5,,2,,,,,,,5,2,3,4,6,2,1,3,5,1,,,,3,2,2,94132,7,,,,,303,401,
201711592,2017,1,1,1.454313993,4,,,,,,,,,,4,5,4,1,4,3,,5,4,5,3,2,1,4,,5,5,5,5,6,6,1,1,1,5,1,5,4,1,4,4,5,4,4,5,5,1,1,1,,,,,,,1,2,1,2,2,1,5,3,2,5,4,5,1,2,3,5,1,,,,4,2,2,94122,4,,,,,400,,
201711593,2017,1,1,0.707617998,3,,,,,,,,,,4,3,7,2,,,,5,4,4,1,1,1,,,,,,,6,3,5,1,2,1,1,3,5,1,5,4,5,4,5,,,2,,,,,,,,,2,,,,,,,3,2,6,4,7,7,1,3,4,1,,,,4,2,2,94109,3,,,,,402,,
201711594,2017,1,1,1.779706955,4,4,3,3,,4,4,,,4,4,5,3,1,4,3,,4,4,7,1,1,5,5,5,5,6,,,,,,,,,,,5,1,4,4,4,3,3,4,4,2,,,,,,,,,2,,,,,,,2,2,1,2,7,2,2,3,4,1,,,,4,2,2,94114,8,,,,,303,400,
201711595,2017,1,1,0.933275998,5,4,4,5,,5,2,,,4,5,3,5,2,,,,5,4,4,2,1,2,5,5,5,5,5,,,,,,,,,,2,1,5,4,2,2,2,5,5,2,,,,,,,,,1,1,1,2,1,2,5,4,2,4,1,2,3,1,3,10,1,,,,1,2,2,94109,6,7,5,,,100,101,
201711596,2017,1,1,1.454313993,4,,,,,,,,,,3,1,,2,,,,,,5,1,2,1,4,,3,4,,2,6,4,1,1,1,1,1,2,3,1,3,4,4,5,4,,,2,,,,,,,,,2,,,,,,,4,2,4,4,2,1,2,3,2,2,,,,4,2,2,94118,1,,,,,400,402,
201711597,2017,1,1,1.454313993,4,3,3,3,,4,4,,,3,4,4,3,2,,,,4,4,7,1,1,1,,,,,,,,,,,,,,,4,1,5,3,3,3,3,,,2,,,,,,,,,2,,,,,,,2,2,2,6,4,1,1,3,2,14,,,,2,2,2,94116,4,,,,,3,,
201711598,2017,1,1,0.707617998,5,,,,,,,,,,5,4,7,2,,,,5,5,7,1,1,1,,,,,,,6,4,1,1,1,6,4,1,5,1,5,5,5,5,5,5,6,1,1,1,,,,,,,2,,,,,,,2,1,6,4,4,7,2,3,4,1,,,,2,2,1,94116,7,,,,,3,,
201711599,2017,1,3,0.871954024,3,,,,,,,,,,4,4,3,2,,,,4,4,7,1,1,1,,,,,,,1,1,1,1,6,1,1,1,6,2,,,,,,,,2,,,,,,,,,1,1,2,,,,,4,2,3,4,2,4,1,3,2,2,,,,2,2,2,94133,3,,,,,100,103,
201711600,2017,1,1,0.707617998,4,,,,,,,,,,5,4,4,1,4,4,,4,3,4,1,3,1,4,,6,5,,4,4,2,1,2,5,4,1,1,4,1,4,4,3,3,4,3,3,2,,,,,,,,,2,,,,,,,2,1,6,4,5,7,2,3,4,1,,,,4,2,2,94116,4,,,,,200,303,
201711601,2017,1,1,0.707617998,3,2,2,3,,4,4,,,2,5,5,5,2,,,,5,5,5,4,4,4,5,5,5,5,5,5,,,,,,,,,2,1,4,4,5,2,4,4,2,1,4,1,,,,,5,,2,,,,,,,1,2,6,2,3,7,2,3,4,1,,,,4,2,2,94123,2,,,,,901,100,9999
201711602,2017,1,1,1.454313993,4,5,5,4,,4,5,,,5,5,2,5,2,,,,4,3,4,1,2,1,4,,5,5,,4,,,,,,,,,5,1,4,3,5,5,3,5,4,1,1,1,,,,,,,2,,,,,,,6,2,3,2,6,1,1,3,5,1,,,,3,2,2,94117,6,,,,,303,401,
201711603,2017,1,1,0.707617998,3,,,,,,,,,,2,4,3,2,,,,4,4,4,1,2,1,3,,5,4,,5,4,2,1,1,3,3,1,1,2,1,2,3,3,1,2,,,1,3,1,,,,,3,,2,,,,,,,1,2,6,4,3,7,2,3,4,1,,,,4,1,1,94118,2,,,,,400,303,
201711604,2017,1,1,0.933275998,4,4,4,3,,6,6,,,4,5,5,5,2,,,,5,5,7,1,1,1,,,,,,,,,,,,,,,3,1,3,4,7,2,3,,,1,1,1,,,,,,,2,,,,,,,4,2,2,4,3,3,2,4,5,1,,,,4,2,2,94117,2,,,,,101,101,105
201711605,2017,1,1,1.779706955,4,,,,,,,,,,5,5,7,2,,,,5,5,7,2,2,1,6,,4,5,3,5,4,5,6,2,1,5,4,5,4,1,4,3,4,4,5,,,2,,,,,,,,,2,,,,,,,2,2,1,1,6,2,2,3,4,24,,,,3,2,2,94115,5,,,,,402,,
201711606,2017,1,2,0.780640006,5,4,6,2,,5,6,,,4,7,1,,2,,,,,,7,1,1,1,,,,,,,,,,,,,,,6,2,,,,,,6,1,2,,,,,,,,,2,,,,,,,4,2,5,4,5,5,2,3,5,3,,,,4,1,2,94110,8,,,,,5,401,
201711607,2017,1,1,1.779706955,4,4,3,3,,4,4,,,4,4,4,4,2,,,,4,4,7,1,1,1,,,,,,,,,,,,,,,4,1,4,3,4,3,4,,,1,1,5,,,,,,4,2,,,,,,,2,2,2,2,7,2,1,3,4,1,,,,4,2,2,94115,2,,,,,303,,
201711608,2017,1,1,0.707617998,4,1,3,4,,5,4,,,1,5,2,4,2,,,,4,3,5,5,5,5,5,5,5,5,4,5,,,,,,,,,1,1,1,3,1,1,3,,,1,1,1,,,,,,,2,,,,,,,1,7,4,4,2,7,1,3,4,1,,,,3,2,1,94103,6,,,,,501,,
201711609,2017,1,1,0.933275998,7,4,5,3,,4,5,,,4,5,5,7,2,,,,5,5,3,2,2,2,5,4,3,4,4,4,,,,,,,,,4,1,4,3,4,3,5,5,4,2,,,,,,,,,2,,,,,,,2,2,3,4,5,3,2,3,4,1,3,,,4,2,2,94117,5,,,,,402,100,
201711610,2017,1,4,0.707617998,4,4,4,4,,4,3,,,4,2,4,7,2,,,,4,2,4,1,4,1,3,,5,5,,4,,,,,,,,,4,1,3,3,4,4,4,4,2,1,3,1,,,,,3,,2,,,,,,,3,1,6,3,5,7,1,3,2,2,,,,4,1,1,94112,11,,,,,403,600,
201711611,2017,1,1,0.871954024,4,3,3,3,,5,3,,,3,4,5,4,1,4,4,,5,4,4,4,4,1,4,,6,4,4,5,,,,,,,,,4,1,3,3,3,4,3,,,2,,,,,,,,,1,2,1,2,2,1,4,4,1,4,4,8,4,1,3,4,1,,,,4,2,2,94118,1,,,,,400,402,
201711612,2017,1,3,0.780640006,5,5,5,5,,5,5,,,5,5,3,5,2,,,,5,5,5,1,5,1,5,,5,6,,5,,,,,,,,,6,2,,,,,,,,2,,,,,,,,,1,2,1,2,1,2,5,4,2,5,1,8,5,4,1,2,2,,,,3,2,1,94122,4,,,,,401,,
201711613,2017,1,1,0.707617998,3,7,4,2,,4,5,,,6,3,4,4,2,,,,3,4,5,2,4,1,3,,3,4,6,4,,,,,,,,,3,1,3,2,3,2,4,6,3,2,,,,,,,,,2,,,,,,,6,2,4,2,8,8,4,5,9,1,,,,5,3,3,99999,0,,,,,0,,
201711614,2017,1,3,0.707617998,4,3,4,4,,3,3,,,3,3,2,7,2,,,,6,6,7,5,1,1,6,,6,6,6,,,,,,,,,,6,2,,,,,,,,2,,,,,,,,,2,,,,,,,4,2,6,3,8,8,2,5,2,2,,,,5,2,2,94112,11,,,,,0,,
201711615,2017,1,1,0.933275998,7,3,3,4,,6,4,,,3,3,4,7,2,,,,4,4,7,1,1,1,,,,,,,,,,,,,,,4,1,3,4,3,3,4,4,3,2,,,,,,,,,2,,,,,,,1,2,2,1,8,3,2,3,3,13,,,,4,2,2,94158,6,,,,,303,401,5
201711616,2017,1,1,0.707617998,2,1,2,2,,2,3,,,1,3,3,4,1,3,3,,3,3,4,1,3,3,3,4,6,5,,2,,,,,,,,,3,1,3,3,3,3,3,,,2,,,,,,,,,2,,,,,,,2,1,6,4,6,7,2,3,2,1,,,,4,2,2,94121,1,,,,,100,703,
201711617,2017,1,1,0.871954024,4,2,4,4,,4,5,,,2,4,5,4,2,,,,4,4,7,1,1,1,,,,,,,,,,,,,,,2,1,2,3,3,2,7,4,4,1,2,1,,,,,4,,2,,,,,,,2,1,1,4,7,4,1,2,7,1,,,,4,2,2,94112,11,,,,,402,,
201711618,2017,1,2,1.779706955,4,,,,,,,,,,5,5,5,2,,,,5,5,5,1,4,1,5,,6,4,,5,1,1,1,1,6,1,1,1,6,2,,,,,,3,2,2,,,,,,,,,1,1,1,2,1,2,5,4,2,4,4,3,2,1,3,5,3,,,,2,2,2,94134,9,,,,,700,702,
201711619,2017,1,2,0.933275998,4,4,4,3,,4,4,,,4,5,2,4,2,,,,4,4,7,1,1,1,,,,,,,,,,,,,,,6,2,,,,,,,,2,,,,,,,,,2,,,,,,,1,2,3,4,2,3,1,3,5,3,,,,1,2,2,94124,10,,,,,901,,
201711620,2017,1,1,0.871954024,4,,,,,,,,,,3,5,2,1,4,3,,4,3,5,1,3,1,4,,6,5,,5,4,4,1,2,6,1,1,5,3,1,4,4,5,3,5,5,5,1,2,1,,,,,4,,1,2,1,2,1,2,4,3,1,4,4,8,4,1,3,4,1,,,,4,2,2,94116,7,,,,,700,701,100
201711621,2017,1,1,0.933275998,4,,,,,,,,,,5,5,4,2,,,,5,4,5,5,1,1,4,,2,5,5,,6,6,1,2,2,1,6,3,3,2,,,,,,5,4,2,,,,,,,,,1,1,2,,,,,4,1,2,4,6,3,2,3,2,2,,,,4,2,2,94116,4,,,,,200,,
201711622,2017,1,1,1.454313993,4,3,5,3,,5,5,,,3,4,3,3,1,4,4,,3,3,4,2,5,5,4,5,4,4,5,5,,,,,,,,,4,1,4,2,4,2,5,,,1,1,1,,,,,,,2,,,,,,,5,1,3,3,5,1,2,3,10,1,,,,3,2,2,94109,2,5,4,1,,101,401,300
201711623,2017,1,1,0.871954024,4,2,2,4,,5,3,,,2,4,3,7,2,,,,4,2,7,1,1,1,,,,,,,,,,,,,,,3,1,2,2,3,3,3,,,1,1,1,,,,,,,1,2,1,4,2,2,5,3,1,6,4,6,4,2,3,4,1,,,,4,2,2,94117,7,,,,,100,105,103
201711624,2017,1,1,1.779706955,4,,,,,,,,,,4,3,5,2,,,,3,3,3,1,1,1,,,,,,,1,3,1,1,5,3,3,1,1,1,2,2,1,1,1,3,2,1,1,1,,,,,,,2,,,,,,,3,1,6,1,4,2,2,3,2,2,,,,4,2,2,94134,9,,,,,402,,
201711625,2017,1,1,1.779706955,4,2,5,4,,4,3,,,2,4,5,7,2,,,,4,3,7,1,1,1,,,,,,,,,,,,,,,6,1,4,3,4,4,4,,,2,,,,,,,,,2,,,,,,,2,2,3,2,8,2,1,3,4,1,,,,3,2,2,94122,4,,,,,303,,
201711626,2017,1,3,1.779706955,2,3,3,4,,3,3,,,3,3,2,4,2,,,,4,4,4,3,3,3,4,4,4,4,4,4,,,,,,,,,3,1,2,4,3,2,4,,,1,3,3,,,,,3,3,2,,,,,,,1,5,4,4,3,2,1,3,2,2,,,,3,2,2,94112,11,,,,,802,,
201711627,2017,1,1,1.454313993,4,,,,,,,,,,5,4,4,1,4,5,,5,4,5,1,4,4,4,5,5,5,,5,6,4,2,1,4,6,1,2,4,1,4,4,5,4,5,,,2,,,,,,,,,2,,,,,,,5,1,4,4,6,1,2,3,10,1,,,,2,2,2,94121,1,,,,,300,,
201711628,2017,1,1,0.933275998,2,,,,,,,,,,4,5,3,2,,,,3,3,4,3,3,2,4,4,4,4,3,3,1,4,1,4,5,5,1,4,4,1,4,3,3,3,4,4,3,1,3,1,,,,,5,,1,2,1,2,1,2,3,2,1,6,4,8,3,2,3,4,1,,,,3,2,2,94117,5,,,,,200,900,
201711629,2017,1,1,0.933275998,3,2,3,4,,4,4,,,2,4,4,4,1,5,4,,4,4,7,1,1,1,,,,,,,,,,,,,,,3,1,3,3,4,2,2,4,3,2,,,,,,,,,2,,,,,,,2,1,6,2,7,3,1,3,2,1,,,,4,2,2,94114,5,,,,,101,504,
201711630,2017,1,1,0.933275998,4,3,4,4,,5,4,,,3,3,4,3,2,,,,3,3,7,1,1,1,,,,,,,,,,,,,,,6,2,,,,,,,,2,,,,,,,,,1,1,2,,,,,3,1,6,2,6,3,2,3,2,1,,,,4,1,2,94134,9,,,,,901,,
201711631,2017,1,1,0.871954024,4,,,,,,,,,,4,4,4,2,,,,4,4,5,4,4,4,5,4,4,4,5,5,6,6,2,1,5,1,1,1,3,1,3,2,3,3,3,5,4,1,2,5,,,,,4,4,1,2,1,2,1,2,4,4,1,5,4,5,4,2,3,2,2,,,,2,2,2,94116,7,,,,,802,804,807
201711632,2017,1,1,0.780640006,4,,,,,,,,,,5,2,4,2,,,,5,5,5,1,2,1,6,,6,6,,5,2,5,1,1,1,1,1,1,4,1,5,4,4,5,5,,,2,,,,,,,,,2,,,,,,,1,2,6,2,8,5,2,3,5,1,,,,2,2,1,94102,6,,,,,102,,
201711633,2017,1,1,0.707617998,3,3,2,2,,4,4,,,3,1,5,3,2,,,,3,3,7,1,1,1,,,,,,,,,,,,,,,6,1,3,3,3,3,3,,,2,,,,,,,,,2,,,,,,,2,1,4,3,8,7,1,5,4,1,,,,4,2,2,94115,5,,,,,305,,
201711634,2017,1,1,1.779706955,1,1,1,3,,3,4,,,1,5,5,5,2,,,,5,3,5,1,4,1,5,,6,5,,4,,,,,,,,,1,1,1,1,1,1,1,4,3,1,4,1,,,,,3,,2,,,,,,,6,2,6,2,8,2,1,3,4,1,,,,2,2,2,94116,4,,,,,9999,,
201711635,2017,1,2,1.779706955,4,,,,,,,,,,4,4,7,2,,,,4,3,5,1,4,1,4,,6,5,,4,5,5,4,1,5,1,1,1,3,1,3,3,3,3,3,4,3,2,,,,,,,,,1,2,1,2,1,2,4,4,2,3,6,8,2,2,3,5,3,,,,5,2,2,94122,5,,,,,0,,
201711636,2017,1,1,0.933275998,4,,,,,,,,,,5,5,4,1,4,5,,5,5,4,2,1,1,5,,6,4,3,,6,4,2,2,1,1,1,2,4,1,4,4,4,2,3,,,1,2,1,,,,,4,,2,,,,,,,3,2,5,4,7,3,1,3,3,1,,,,4,2,2,94122,4,,,,,100,,
201711637,2017,1,1,0.780640006,4,,,,,,,,,,4,4,3,1,3,4,,4,3,5,2,3,3,4,5,4,4,3,5,5,5,5,2,4,1,1,2,4,1,4,3,5,3,4,5,5,1,2,3,,,,,4,4,2,,,,,,,2,1,5,2,6,5,1,3,4,1,,,,4,2,2,94127,7,,,,,100,1,
201711638,2017,1,1,0.871954024,4,,,,,,,,,,5,4,5,1,3,4,,5,5,5,3,1,3,5,5,5,5,5,,6,6,1,2,1,1,1,5,4,1,3,4,3,3,4,,,1,2,3,,,,,5,5,1,2,1,2,2,1,4,3,2,6,4,5,4,2,3,4,1,,,,4,2,2,94109,6,,,,,401,402,
201711639,2017,1,1,0.707617998,3,4,4,5,,4,3,,,4,5,3,4,2,,,,5,3,4,4,4,5,5,4,5,5,5,4,,,,,,,,,3,1,5,3,4,4,3,,,2,,,,,,,,,2,,,,,,,6,2,4,4,8,8,4,5,9,1,,,,5,2,2,99999,0,,,,,0,,
201711640,2017,1,2,0.790762007,3,,,,,,,,,,7,1,,2,,,,,,4,1,2,1,4,,6,4,,4,6,6,1,1,1,1,1,1,3,1,3,3,2,3,3,,,2,,,,,,,,,2,,,,,,,1,2,4,4,2,6,2,3,5,3,,,,1,2,1,94134,10,,,,,9999,707,
201711641,2017,1,2,0.933275998,3,,,,,,,,,,4,3,3,2,,,,5,3,7,1,1,1,,,,,,,4,5,5,1,1,1,1,1,4,1,4,4,4,2,4,2,1,2,,,,,,,,,2,,,,,,,1,2,3,4,2,3,1,3,5,3,,,,1,2,2,94110,9,,,,,0,,
201711642,2017,1,2,0.707617998,4,4,4,4,,4,4,,,4,4,2,7,2,,,,4,4,7,1,1,1,,,,,,,,,,,,,,,6,2,,,,,,4,2,2,,,,,,,,,2,,,,,,,2,1,6,4,8,7,1,3,5,3,,,,1,2,2,94110,9,,,,,100,105,5
201711643,2017,1,2,1.454313993,4,4,4,4,,4,4,,,4,4,3,7,2,,,,4,4,7,1,1,1,,,,,,,,,,,,,,,4,1,4,4,3,4,4,4,2,2,,,,,,,,,2,,,,,,,1,2,1,3,2,1,1,3,5,3,,,,1,2,2,94134,9,,,,,0,,
201711644,2017,1,1,0.780640006,5,,,,,,,,,,5,4,7,2,,,,5,5,5,5,1,1,5,,6,5,5,,6,3,1,2,1,1,1,1,5,1,5,5,5,5,5,4,3,1,1,1,,,,,,,2,,,,,,,1,2,6,4,2,5,2,3,4,1,,,,4,1,2,94102,6,,,,,101,,
201711645,2017,1,1,0.790762007,4,,,,,,,,,,3,4,7,2,,,,2,4,4,2,2,4,4,5,6,5,5,5,6,5,1,1,5,1,1,3,4,1,5,3,5,4,4,,,1,2,1,,,,,5,,2,,,,,,,2,1,6,4,8,6,2,3,4,1,,,,4,2,2,94115,2,,,,,102,,
201711646,2017,1,1,0.707617998,1,,,,,,,,,,4,5,7,2,,,,4,4,7,2,1,1,3,,6,6,6,,4,5,1,2,6,1,1,1,4,1,4,3,7,6,5,,,1,2,1,,,,,5,,2,,,,,,,1,1,6,4,8,7,1,3,4,1,,,,4,2,1,94131,8,,,,,9999,,
201711647,2017,1,1,0.707617998,4,5,4,4,,5,4,,,5,5,3,4,2,,,,5,4,4,1,2,1,4,,6,5,,5,,,,,,,,,4,1,4,4,4,4,3,,,1,3,1,,,,,5,,2,,,,,,,2,1,6,4,4,7,2,3,4,1,,,,2,1,2,94122,4,,,,,100,,
201711648,2017,1,1,0.707617998,3,,,,,,,,,,4,2,4,2,,,,4,4,7,1,1,1,,,,,,,6,2,1,2,6,2,1,1,4,1,4,4,4,6,4,4,4,2,,,,,,,,,2,,,,,,,1,1,6,4,5,7,1,3,1,1,,,,4,1,2,94127,7,,,,,5,,
201711649,2017,1,1,0.780640006,2,,,,,,,,,,5,5,5,2,,,,4,5,7,1,1,1,,,,,,,1,1,1,1,6,1,1,1,2,1,2,4,2,3,1,5,5,2,,,,,,,,,2,,,,,,,3,2,6,2,5,5,1,3,5,1,,,,3,2,2,94112,11,,,,,708,704,700
201711650,2017,1,1,0.790762007,4,4,3,2,,2,3,,,4,2,1,,1,4,4,,,,3,1,1,1,,,,,,,,,,,,,,,6,1,3,4,3,4,3,5,3,1,1,5,,,,,,5,1,2,1,2,1,2,3,4,2,4,1,8,6,2,3,1,1,,,,2,1,2,94124,10,,,,,0,,
201711651,2017,1,2,1.779706955,4,,,,,,,,,,4,4,5,2,,,,5,5,5,1,4,1,5,,6,5,,5,5,6,1,1,1,1,1,1,5,1,4,3,4,3,5,2,5,2,,,,,,,,,1,2,1,2,1,2,5,4,2,2,4,4,2,2,3,5,3,,,,4,2,2,94134,11,,,,,1003,,
201711652,2017,1,1,0.871954024,5,4,3,5,,5,5,,,4,3,5,3,1,4,4,,2,4,5,5,5,5,5,5,5,5,6,5,,,,,,,,,4,1,3,4,3,2,4,,,1,1,1,,,,,,,1,2,1,2,2,1,5,4,1,4,4,7,4,1,3,4,1,,,,4,2,2,94131,8,,,,,9999,,
201711653,2017,1,1,0.790762007,4,2,3,5,,4,5,,,2,4,4,4,2,,,,4,3,5,5,1,3,3,4,6,5,3,,,,,,,,,,5,1,5,3,5,4,5,4,3,2,,,,,,,,,2,,,,,,,1,2,6,4,2,6,2,3,10,1,,,,4,2,2,94102,6,6,4,,,402,403,
201711654,2017,1,1,0.933275998,4,4,5,5,,5,5,,,4,4,5,4,2,,,,4,4,5,2,5,2,5,4,4,5,5,5,,,,,,,,,3,1,4,3,4,3,4,5,4,1,1,1,,,,,,,1,2,1,2,1,1,4,5,1,4,3,7,3,2,3,4,1,,,,4,2,2,94114,8,,,,,103,104,102
